0.21877,1.4444,0.21094,1.3821,-1.5692e-52
0.27726,1.4589,0.27995,1.3889,1.4971e-52
0.33562,1.4515,0.34646,1.3767,7.7595e-42
0.29145,1.3894,0.29633,1.3272,-2.3128e-46
0.29482,1.3419,0.3002,1.2857,-6.3093e-45
0.29825,1.3053,0.30414,1.2539,-1.7685e-45
0.34216,1.3235,0.35378,1.2668,9.9755e-37
0.37832,1.2649,0.39372,1.2149,-2.3728e-32
0.32309,1.1846,0.33238,1.1487,4.5753e-48
0.4362,1.177,0.45597,1.1391,-1.4391e-32
0.48354,1.1586,0.50539,1.1228,4.9928e-28
0.4578,1.1257,0.47868,1.0962,7.8155e-36
0.47942,1.0782,0.50114,1.0568,-1.0678e-41
0.47927,1.0526,0.50098,1.0358,1.3136e-43
0.50469,1.0306,0.52705,1.0179,5.4235e-37
0.53376,1.0086,0.55641,1.0003,5.2058e-30
0.46813,1.0197,0.48944,1.0087,6.4246e-40
0.37309,0.99798,0.38801,0.98924,-2.5074e-50
0.37277,0.94313,0.38765,0.94281,2.7504e-44
0.40547,0.91746,0.42318,0.92224,8.965e-38
0.38701,0.88094,0.4032,0.89079,2.1762e-35
0.38297,0.81514,0.3988,0.83506,6.8171e-32
0.45608,0.83324,0.47688,0.85437,-3.2858e-25
0.49234,0.79293,0.51443,0.82331,9.7571e-21
0.55398,0.72331,0.57655,0.77104,3.7887e-12
0.57307,0.86587,0.59537,0.88659,9.3749e-13
0.53325,0.92081,0.55589,0.92931,1.3326e-20
0.46035,0.93927,0.48134,0.94216,7.5209e-33
0.57728,0.96092,0.59949,0.96279,6.0536e-20
0.57415,1.0487,0.59643,1.033,1.8549e-30
0.53817,1.1365,0.56081,1.1038,1.4628e-25
0.58938,1.1547,0.61128,1.1175,5.7905e-19
0.52816,1.2974,0.55079,1.2344,5.5553e-13
0.42603,1.3086,0.44518,1.2492,-1.3483e-23
0.40819,1.3782,0.4261,1.3084,-1.3657e-26
0.40894,1.5061,0.42691,1.4156,-2.6171e-31
0.4238,1.55,0.4428,1.4507,9.8316e-31
0.36551,1.5684,0.37967,1.4731,8.2645e-37
0.61438,1.6811,0.63542,1.5338,4.3975e-06
0.70595,1.7358,0.72113,1.5643,1.3565e-05
0.77559,1.7831,0.7836,1.591,1.7817e-05
0.95429,1.7571,0.93411,1.5481,2.5999e-05
0.85891,1.6769,0.85546,1.5006,1.3535e-05
0.65066,1.6445,0.66988,1.5004,8.1625e-06
0.69041,1.5749,0.70687,1.4416,1.4443e-05
0.73399,1.5382,0.74655,1.409,2.3244e-05
0.6646,1.5311,0.68294,1.4101,6.3279e-06
0.50732,1.4766,0.52972,1.3815,-4.7045e-19
0.59477,1.4508,0.61652,1.3531,1.0566e-09
0.5286,1.3705,0.55122,1.2936,9.4123e-12
0.7076,1.3957,0.72263,1.3015,7.152e-06
0.74395,1.37,0.7555,1.2794,3.201e-06
0.83615,1.5307,0.83613,1.394,1.1136e-05
0.90546,1.5232,0.89431,1.3825,1.2911e-05
0.92423,1.6109,0.90972,1.445,1.7226e-05
0.94861,1.4134,0.92953,1.2992,1.0715e-05
1.0251,1.3803,0.99012,1.2709,1.5531e-05
1.0902,1.2778,1.04,1.1954,1.5916e-05
0.96972,1.2781,0.94648,1.2001,1.2321e-05
0.89047,1.4574,0.8819,1.3353,5.3392e-06
0.81337,1.3808,0.81656,1.2834,2.4994e-06
0.80209,1.326,0.80679,1.2428,4.5953e-06
0.82751,1.304,0.82874,1.225,4.4194e-06
0.75404,1.2237,0.76451,1.1672,7.6455e-06
0.80507,1.2127,0.80938,1.1572,1.2999e-05
0.75017,1.1872,0.76106,1.1394,1.9954e-07
0.66592,1.1362,0.68417,1.1016,1.0516e-13
0.76073,1.1214,0.77046,1.089,3.0395e-09
0.81173,1.103,0.81514,1.0746,2.3376e-07
0.9397,1.1392,0.92231,1.1001,9.242e-06
0.91002,1.0588,0.89807,1.0415,2.0352e-06
0.94991,1.0149,0.93058,1.0097,5.0488e-07
0.88784,1.0114,0.87971,1.0065,3.6824e-09
0.81136,1.0408,0.81483,1.0278,3.5491e-10
0.731,1.03,0.74386,1.0192,2.9463e-16
0.73056,0.95689,0.74347,0.96304,1.9337e-11
0.76316,0.91294,0.77261,0.93028,4.546e-08
0.7119,0.88747,0.72656,0.90907,1.2012e-08
0.71171,0.85456,0.72638,0.88368,1.2252e-06
0.7518,0.8435,0.76251,0.87692,8.8222e-06
0.72242,0.81432,0.73611,0.85317,5.8372e-06
0.68584,0.79978,0.70266,0.84001,2.5456e-06
0.74009,0.71555,0.75204,0.77842,3.1567e-06
0.76176,0.67528,0.77137,0.74925,2.9934e-06
0.67772,0.66086,0.69515,0.73143,1.5876e-07
0.73603,0.64609,0.74839,0.72489,5.4248e-06
0.76873,0.62042,0.77755,0.70808,7.743e-06
0.75387,0.57658,0.76436,0.67333,4.4519e-06
0.71387,0.60227,0.72835,0.68923,4.2291e-08
0.63735,0.62439,0.65732,0.69934,4.5474e-11
0.63334,0.56224,0.65351,0.65001,2.0718e-15
0.66956,0.51462,0.68756,0.61666,1.0953e-11
0.62193,0.48549,0.64265,0.58816,1.0458e-14
0.5815,0.43805,0.60362,0.54524,1.7876e-16
0.57401,0.40516,0.59629,0.5179,-7.1103e-14
0.65427,0.39766,0.67327,0.5233,1.0594e-05
0.70167,0.39023,0.71722,0.52406,1.6015e-05
0.68297,0.31349,0.70001,0.46183,2.0022e-05
0.77465,0.3864,0.78278,0.53098,6.8902e-06
0.80759,0.40094,0.81156,0.54626,8.1166e-06
0.7791,0.52167,0.78669,0.63412,2.1374e-05
0.86325,0.55438,0.85912,0.66713,9.3274e-06
0.92517,0.53229,0.91049,0.65682,1.0543e-05
0.95042,0.48104,0.93099,0.62203,1.8063e-05
0.94645,0.4262,0.92778,0.58175,1.3014e-05
1.0269,0.4516,0.99154,0.6089,2.0791e-05
0.99811,0.52114,0.96901,0.65574,1.1574e-05
1.0129,0.56133,0.98066,0.68588,1.4659e-05
1.0604,0.56121,1.0174,0.68991,1.4271e-05
0.99499,0.61256,0.96656,0.7211,8.7952e-06
0.86035,0.68235,0.85668,0.76189,3.4341e-06
0.9918,0.68935,0.96403,0.77605,1.1513e-05
1.0505,0.73674,1.0098,0.81345,1.2823e-05
1.1196,0.70001,1.062,0.79166,1.1725e-05
1.1453,0.72188,1.081,0.80835,1.9903e-05
1.0142,0.77339,0.98164,0.8376,8.275e-06
1.033,0.86475,0.99626,0.90357,1.5376e-05
1.0369,0.91593,0.99932,0.94009,1.429e-05
0.97488,0.91608,0.9506,0.93858,1.6203e-05
0.97514,0.95996,0.95081,0.97026,1.2102e-05
0.8873,0.91995,0.87927,0.93907,1.7712e-05
0.92363,0.89061,0.90923,0.91859,1.571e-05
0.86875,0.86881,0.86375,0.90067,1.2425e-05
0.79556,0.83608,0.8011,0.87322,1.6478e-05
0.80316,0.88725,0.80772,0.91211,1.5576e-05
0.81074,0.93476,0.81429,0.94811,2.037e-08
0.8292,0.97128,0.83019,0.9759,7.1192e-10
0.84389,0.98587,0.84273,0.98704,2.0582e-10
1.0227,0.97081,0.98824,0.97888,1.2776e-05
1.0229,1.0074,0.98841,1.005,1.3572e-05
1.0231,1.0403,0.98856,1.0284,1.4287e-05
1.0813,1.0036,1.0332,1.0029,1.0342e-05
