CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.04370945,     0.3402067, ,    0.04508618,     0.3969544, ,    0.04740603,     0.4534456, ,    0.05072119,     0.5096368, ,    0.05495312,     0.5654849, ,    0.06007456,     0.6209477, , 
   0.04355092,     0.3402067, ,    0.04490832,     0.3969544, ,    0.04720627,     0.4534456, ,    0.05050167,     0.5096368, ,    0.05471454,     0.5654849, ,    0.05981838,     0.6209477, , 
   0.04339941,     0.3402067, ,    0.04473815,     0.3969544, ,    0.04701397,     0.4534456, ,    0.05029029,     0.5096368, ,    0.05448478,     0.5654849, ,    0.05957121,     0.6209477, , 
   0.04325334,     0.3402067, ,    0.04457435,     0.3969544, ,    0.04682829,     0.4534456, ,    0.05008565,     0.5096368, ,    0.05426199,     0.5654849, ,    0.05933141,     0.6209477, , 
   0.04311615,     0.3402067, ,    0.04442065,     0.3969544, ,    0.04665332,     0.4534456, ,     0.0498918,     0.5096368, ,    0.05405062,     0.5654849, ,    0.05910382,     0.6209477, , 
   0.04298353,     0.3402067, ,    0.04427183,     0.3969544, ,    0.04648402,     0.4534456, ,    0.04970398,     0.5096368, ,    0.05384573,     0.5654849, ,     0.0588832,     0.6209477, , 
   0.04285624,     0.3402067, ,    0.04412833,     0.3969544, ,     0.0463202,     0.4534456, ,    0.04952205,     0.5096368, ,    0.05364738,     0.5654849, ,    0.05866966,     0.6209477, , 
   0.04273401,     0.3402067, ,     0.0439904,     0.3969544, ,    0.04616202,     0.4534456, ,    0.04934667,     0.5096368, ,     0.0534571,     0.5654849, ,    0.05846575,     0.6209477, , 
   0.04262031,     0.3402067, ,    0.04386263,     0.3969544, ,    0.04601398,     0.4534456, ,    0.04918201,     0.5096368, ,    0.05327926,     0.5654849, ,    0.05827583,     0.6209477, , 

